#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
PENK	LTD4	985028	-100003908	ENSP00000324248	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
POMC	histamine	979448	-100000774	ENSP00000264708	774	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.860	0.985
LTB4R2	PIK3CA	986614	979288	ENSP00000337731	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRA1D	EDN1	992013	991991	ENSP00000368766	ENSP00000368683	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.200	0.914
APOA1	GAPDH	977122	976853	ENSP00000236850	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
F2R	ADRBK1	984689	983757	ENSP00000321326	ENSP00000312262	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.370	0.932
CCL25	ADORA3	993131	989971	ENSP00000375086	ENSP00000358730	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GAPDH	formate	976853	-100000283	ENSP00000229239	283	0.000	0.000	0.000	0.000	0.000	0.285	0.000	0.264	0.458
PLCB4	thromboxane A2	986219	-100000213	ENSP00000334105	213	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS1	OPRD1	989472	977089	ENSP00000356429	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LPAR2	NPY5R	994358	986803	ENSP00000384665	ENSP00000339377	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RXFP4	PYY	989656	988810	ENSP00000357301	ENSP00000353198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
FPR2	PENK	986905	985028	ENSP00000340191	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
HTR2A	ANXA1	991874	978277	ENSP00000367959	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RGS10	C5AR1	989828	987878	ENSP00000358099	ENSP00000347197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PMCH	5-oxo-ETE	985962	-100001831	ENSP00000332225	1831	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
POMC	IAPP	979448	977269	ENSP00000264708	ENSP00000240652	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.300	0.925
GCG	CALCA	994701	985893	ENSP00000387662	ENSP00000331746	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.752	0.973
OXTR	TACR1	985030	982687	ENSP00000324270	ENSP00000303522	0.000	0.000	0.000	0.705	0.000	0.000	0.900	0.242	0.905
PYY	NPY	988810	977307	ENSP00000353198	ENSP00000242152	0.000	0.000	0.000	0.929	0.000	0.000	0.900	0.867	0.906
NPY	magnesium	977307	-100000888	ENSP00000242152	888	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.129	0.910
OXER1	LTC4	991871	-100003907	ENSP00000367930	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY5	NPY	998092	977307	ENSP00000419361	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
DRD2	PENK	989111	985028	ENSP00000354859	ENSP00000324248	0.000	0.000	0.000	0.000	0.078	0.000	0.900	0.535	0.951
CHRM2	LTC4	984541	-100003907	ENSP00000319984	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPY	histamine	977307	-100000774	ENSP00000242152	774	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.321	0.930
magnesium	niacin	-100000888	-100000937	888	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.539	0.952
FPR2	NPY5R	986905	986803	ENSP00000340191	ENSP00000339377	0.000	0.000	0.000	0.607	0.000	0.000	0.900	0.000	0.899
GPR55	acetylcholine	993240	-100000187	ENSP00000375893	187	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
APCS	sulfate	978103	-100001117	ENSP00000255040	1117	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.085	0.905
OPRM1	PENK	995457	985028	ENSP00000394624	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.641	0.961
LPAR3	CXCR5	990186	981334	ENSP00000359643	ENSP00000292174	0.000	0.000	0.000	0.589	0.000	0.000	0.900	0.067	0.900
GNA14	PTGER3	991438	988148	ENSP00000365807	ENSP00000349003	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800
LPAR2	EDNRB	994358	986392	ENSP00000384665	ENSP00000335311	0.000	0.000	0.000	0.596	0.000	0.000	0.900	0.000	0.899
CST3	APOE	991494	977866	ENSP00000366124	ENSP00000252486	0.000	0.000	0.000	0.000	0.068	0.000	0.000	0.502	0.505
CXCR5	gamma-amin.yri.	981334	-100000119	ENSP00000292174	119	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCKBR	C18-PAF	986425	-100002501	ENSP00000335544	2501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
EDN1	lysine	991991	-100000866	ENSP00000368683	866	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.083	0.905
GCGR	TACR3	994220	982662	ENSP00000383558	ENSP00000303325	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
MFGE8	APCS	979885	978103	ENSP00000268150	ENSP00000255040	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.181	0.912
PYY	uridine tr.pha.	988810	-100001181	ENSP00000353198	1181	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
valerate	C15:0	-100007991	-100013849	7991	13849	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.292	0.927
HCRT	calcium	981412	-100000271	ENSP00000293330	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.763	0.975
CHRM4	PPBP	997111	981698	ENSP00000409378	ENSP00000296028	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NTSR1	MLN	990157	979706	ENSP00000359532	ENSP00000266003	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.123	0.906
SERPINE1	PGE2	976602	-100000158	ENSP00000223095	158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.847	0.847
ADCY8	GAL	980980	979643	ENSP00000286355	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GCG	LPAR3	994701	990186	ENSP00000387662	ENSP00000359643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PPBP	SERPING1	981698	980496	ENSP00000296028	ENSP00000278407	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.146	0.908
HTR2A	PIK3R1	991874	980292	ENSP00000367959	ENSP00000274335	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRA1B	adenosine trip.	983048	-100000238	ENSP00000306662	238	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA1D	UTS2D	992013	986956	ENSP00000368766	ENSP00000340526	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.914
TACR2	rosiglitazone	990758	-100077998	ENSP00000362403	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCKBR	hexanoic acid	986425	-100008892	ENSP00000335544	8892	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
propionate	copper	-100001032	-100023978	1032	23978	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.390	0.937
PPYR1	CCR5	990974	981342	ENSP00000363431	ENSP00000292303	0.000	0.000	0.000	0.739	0.000	0.000	0.900	0.000	0.899
ALB	NGFR	981665	975903	ENSP00000295897	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
CXCR2	serotonin	984504	-100005202	ENSP00000319635	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.079	0.905
LPAR2	ADCY8	994358	980980	ENSP00000384665	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
EDN3	LTD4	986538	-100003908	ENSP00000337128	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCKBR	LTE4	986425	-100003909	ENSP00000335544	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GAST	ANXA1	985835	978277	ENSP00000331358	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
QRFPR	adenosine diph.	986437	-100000197	ENSP00000335610	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
F5	TGFB3	989540	977182	ENSP00000356771	ENSP00000238682	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.065	0.900
IAPP	calcium	977269	-100000271	ENSP00000240652	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.917
C5AR1	OPRK1	987878	979632	ENSP00000347197	ENSP00000265572	0.000	0.000	0.000	0.799	0.000	0.000	0.900	0.000	0.899
A2M	PLG	984997	983339	ENSP00000323929	ENSP00000308938	0.000	0.000	0.000	0.000	0.164	0.000	0.900	0.660	0.967
DRD2	C3	989111	977490	ENSP00000354859	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.914
ADORA3	PENK	989971	985028	ENSP00000358730	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CHRM1	oleic acid	983022	-100000965	ENSP00000306490	965	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PMCH	UDP-glucose	985962	-100001166	ENSP00000332225	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CXCL1	POMC	993521	979448	ENSP00000379110	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.235	0.918
CCK	adenosine trip.	986451	-100000238	ENSP00000335657	238	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.254	0.923
OPN4	acetylcholine	990489	-100000187	ENSP00000361141	187	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.084	0.905
POMC	epinephrine	979448	-100000838	ENSP00000264708	838	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.916	0.991
DRD3	OPRK1	992768	979632	ENSP00000373169	ENSP00000265572	0.000	0.000	0.000	0.658	0.000	0.000	0.900	0.196	0.904
glycerol	histamine	-100000753	-100000774	753	774	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.326	0.930
LPAR6	ANXA1	987495	978277	ENSP00000344353	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GAPDH	glycerol	976853	-100000753	ENSP00000229239	753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.530	0.530
CCR5	KNG1	981342	979518	ENSP00000292303	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.264	0.921
NPSR1	APP	988754	980902	ENSP00000352839	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CCKBR	EDNRA	986425	984022	ENSP00000335544	ENSP00000315011	0.000	0.000	0.000	0.627	0.000	0.000	0.900	0.145	0.903
GNRHR2	QRFP	989022	987654	ENSP00000354569	ENSP00000345487	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.102	0.904
POMC	cadmium	979448	-100002514	ENSP00000264708	2514	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.816	0.816
LPAR2	ADORA3	994358	989971	ENSP00000384665	ENSP00000358730	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADCY8	adenosine	980980	-100000191	ENSP00000286355	191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.163	0.913
PYY	LXA4	988810	-100003934	ENSP00000353198	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPY5R	melatonin	986803	-100000896	ENSP00000339377	896	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY2	PPY	987305	976719	ENSP00000342952	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.305	0.925
AVPR1B	lauric acid	989401	-100003893	ENSP00000356094	3893	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPPA	acetylcholine	991412	-100000187	ENSP00000365663	187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
potassium	serotonin	-100000813	-100005202	813	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.718	0.971
P2RY4	ADCY2	991019	987305	ENSP00000363643	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.371	0.932
DRD2	ADRBK1	989111	983757	ENSP00000354859	ENSP00000312262	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.894	0.894
NTSR1	palmitate	990157	-100000985	ENSP00000359532	985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GAST	serotonin	985835	-100005202	ENSP00000331358	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.893	0.988
EDN2	lauric acid	990593	-100003893	ENSP00000361668	3893	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LTB4	prostaglandin .	-100000169	-100004956	169	4956	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.656	0.656
QRFP	LTD4	987654	-100003908	ENSP00000345487	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TBXA2R	hydride	991153	-100000783	ENSP00000364336	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPS	calcium	993778	-100000271	ENSP00000381105	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.480	0.946
ARHGEF25	GRP	986427	978236	ENSP00000335560	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.092	0.903
hydride	UDP-glucose	-100000783	-100001166	783	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.288	0.926
NTSR1	propionate	990157	-100001032	ENSP00000359532	1032	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
arginine	LTD4	-100000232	-100003908	232	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.202	0.918
APP	LTD4	980902	-100003908	ENSP00000284981	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR6	PGE2	987495	-100000158	ENSP00000344353	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CST3	MFGE8	991494	979885	ENSP00000366124	ENSP00000268150	0.000	0.000	0.000	0.000	0.072	0.000	0.900	0.113	0.906
CXCL1	ADCY2	993521	987305	ENSP00000379110	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.193	0.913
PLCB1	hydride	986662	-100000783	ENSP00000338185	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GCGR	prostaglandin .	994220	-100004956	ENSP00000383558	4956	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR1B	adenosine	990027	-100000191	ENSP00000358963	191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PPYR1	2-AG	990974	-100001541	ENSP00000363431	1541	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
butyrate	lauric acid	-100000264	-100003893	264	3893	0.000	0.000	0.000	0.518	0.000	0.000	0.900	0.399	0.938
ALDOA	hydride	986512	-100000783	ENSP00000336927	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR6	GNRH1	987495	980414	ENSP00000344353	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LPAR6	CCKBR	987495	986425	ENSP00000344353	ENSP00000335544	0.000	0.000	0.000	0.648	0.000	0.000	0.900	0.000	0.899
P2RY4	OPRD1	991019	977089	ENSP00000363643	ENSP00000234961	0.000	0.000	0.000	0.820	0.000	0.000	0.900	0.228	0.903
butyrate	guanosine trip.	-100000264	-100000762	264	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.311	0.929
GPR109A	PGE2	993123	-100000158	ENSP00000375066	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.117	0.909
TRH	GNRH1	982675	980414	ENSP00000303452	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.861	0.985
PIK3R1	CHRM3	980292	978125	ENSP00000274335	ENSP00000255380	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRA1D	CCKBR	992013	986425	ENSP00000368766	ENSP00000335544	0.000	0.000	0.000	0.721	0.000	0.000	0.900	0.074	0.900
GPR55	PYY	993240	988810	ENSP00000375893	ENSP00000353198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADORA3	GAL	989971	979643	ENSP00000358730	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRA1D	PLCB1	992013	986662	ENSP00000368766	ENSP00000338185	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.139	0.908
NMS	norepinephrine	991482	-100000951	ENSP00000366061	951	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PPYR1	LTC4	990974	-100003907	ENSP00000363431	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR1	lysine	988586	-100000866	ENSP00000351755	866	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NMS	PDYN	991482	976278	ENSP00000366061	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NPS	PGE2	993778	-100000158	ENSP00000381105	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.853	0.984
AGTR2	thromboxane A2	990450	-100000213	ENSP00000360973	213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.727	0.727
LPAR6	uridine diphos.	987495	-100001158	ENSP00000344353	1158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPS	CYSLTR1	993778	990757	ENSP00000381105	ENSP00000362401	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RELA	MAPK9	994309	984706	ENSP00000384273	ENSP00000321410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
KNG1	OPRD1	979518	977089	ENSP00000265023	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ACTN2	CLU	989283	984035	ENSP00000355537	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRBK1	acetylcholine	983757	-100000187	ENSP00000312262	187	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.256	0.923
FPR2	ANXA1	986905	978277	ENSP00000340191	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.942	0.993
ADCY2	guanosine diph.	987305	-100000730	ENSP00000342952	730	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.111	0.908
PLCB4	guanosine trip.	986219	-100000762	ENSP00000334105	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.103	0.907
PF4	SERPINE1	981699	976602	ENSP00000296029	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.379	0.933
APCS	TTR	978103	977130	ENSP00000255040	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.542	0.951
HTR2A	MLN	991874	979706	ENSP00000367959	ENSP00000266003	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NTSR1	guanosine trip.	990157	-100000762	ENSP00000359532	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GNRH1	lysine	980414	-100000866	ENSP00000276414	866	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.121	0.909
GNRHR2	adenosine diph.	989022	-100000197	ENSP00000354569	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY5	dopamine	998092	-100000681	ENSP00000419361	681	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.831	0.982
gamma-amin.yri.	5-oxo-ETE	-100000119	-100001831	119	1831	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HRH3	CCR5	987261	981342	ENSP00000342560	ENSP00000292303	0.000	0.000	0.000	0.659	0.000	0.000	0.900	0.000	0.899
FPR1	dopamine	982573	-100000681	ENSP00000302707	681	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CYSLTR1	hydride	990757	-100000783	ENSP00000362401	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR3	CCL5	990186	981402	ENSP00000359643	ENSP00000293272	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADCY1	NPY	981905	977307	ENSP00000297323	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PGE2	calcium	-100000158	-100000271	158	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.898	0.989
EDN1	LPAR6	991991	987495	ENSP00000368683	ENSP00000344353	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LPAR6	TACR3	987495	982662	ENSP00000344353	ENSP00000303325	0.000	0.000	0.000	0.748	0.000	0.000	0.900	0.000	0.899
NPY5R	PDYN	986803	976278	ENSP00000339377	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
F2R	KNG1	984689	979518	ENSP00000321326	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.504	0.947
ADRA2C	fMLF	994485	-100004364	ENSP00000386069	4364	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS7	CCR3	989279	988306	ENSP00000355520	ENSP00000350003	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GCG	ornithine	994701	-100000389	ENSP00000387662	389	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.917
RGS7	serotonin	989279	-100005202	ENSP00000355520	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.163	0.913
ODAM	TTR	993555	977130	ENSP00000379401	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CCL20	PTGER3	988574	988148	ENSP00000351671	ENSP00000349003	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.064	0.900
LPAR2	TRH	994358	982675	ENSP00000384665	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RGS6	C3	994269	977490	ENSP00000383953	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
FPR1	norepinephrine	982573	-100000951	ENSP00000302707	951	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OPRM1	HEBP1	995457	975753	ENSP00000394624	ENSP00000014930	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PIK3CA	ornithine	979288	-100000389	ENSP00000263967	389	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CXCR2	gamma-amin.yri.	984504	-100000119	ENSP00000319635	119	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
glycerol	lysine	-100000753	-100000866	753	866	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.840	0.983
GRP	LTE4	978236	-100003909	ENSP00000256857	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
adenosine diph.	thromboxane A2	-100000197	-100000213	197	213	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.747	0.974
MAPK1	NGFR	976120	975903	ENSP00000215832	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.319	0.724
UBC	EDNRB	987558	986392	ENSP00000344818	ENSP00000335311	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.303	0.716
PPYR1	RGS20	990974	981903	ENSP00000363431	ENSP00000297313	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CXCL9	APP	989124	980902	ENSP00000354901	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.104	0.904
RGS1	PGE2	989472	-100000158	ENSP00000356429	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PYY	TRH	988810	982675	ENSP00000353198	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
NPBWR2	CXCR5	989982	981334	ENSP00000358783	ENSP00000292174	0.000	0.000	0.000	0.817	0.000	0.000	0.900	0.104	0.900
PPBP	niacin	981698	-100000937	ENSP00000296028	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GNRHR2	ANXA1	989022	978277	ENSP00000354569	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
APP	magnesium	980902	-100000888	ENSP00000284981	888	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.118	0.909
PRL	HCRT	982505	981412	ENSP00000302150	ENSP00000293330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.430
ADCY5	HTR1B	998092	990027	ENSP00000419361	ENSP00000358963	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CHRM1	GNRH1	983022	980414	ENSP00000306490	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.087	0.902
ADCY8	C3	980980	977490	ENSP00000286355	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LPAR4	TACR1	990755	982687	ENSP00000362398	ENSP00000303522	0.000	0.000	0.000	0.754	0.000	0.000	0.900	0.064	0.900
APBB2	APBA1	981686	979599	ENSP00000295974	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.726	0.726
CCL20	LTC4	988574	-100003907	ENSP00000351671	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PLCB1	EDNRB	986662	986392	ENSP00000338185	ENSP00000335311	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.087	0.902
RGS4	ADCY2	995741	987305	ENSP00000397181	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
ADRBK1	guanosine diph.	983757	-100000730	ENSP00000312262	730	0.000	0.000	0.000	0.000	0.000	0.633	0.000	0.000	0.633
propionate	LTD4	-100001032	-100003908	1032	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.205	0.918
gamma-amin.yri.	PGE2	-100000119	-100000158	119	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.233	0.921
FN1	arginine	987830	-100000232	ENSP00000346839	232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.486	0.486
KAT5	EDNRA	986926	984022	ENSP00000340330	ENSP00000315011	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.066	0.622
ADCY5	PENK	998092	985028	ENSP00000419361	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.070	0.900
KNG1	propionate	979518	-100001032	ENSP00000265023	1032	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.102	0.907
ADRA2B	PYY	994656	988810	ENSP00000387281	ENSP00000353198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.072	0.901
EDNRA	IDE	984022	979701	ENSP00000315011	ENSP00000265986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
PLCB2	arginine	978576	-100000232	ENSP00000260402	232	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
